"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.HighLevel","Answer.LowLevel1","Answer.LowLevel2","Answer.LowLevel3","Answer.LowLevel4","Approve","Reject"
"3FCO4VKOZ40GDD5V0CG0GE5CVI0E78","3LOAKXD6JCCALNYT3IKN6AP4CMCREB","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.11","Mon Jan 29 07:31:41 PST 2018","1","BatchId:3093654;OriginalHitTemplateId:862366346;","3600","259200","Mon Feb 05 07:31:41 PST 2018","","","37W3JXSD67VWVHLHYN584GSU41GWYF","A19U0XZRYZT3VK","Approved","Mon Jan 29 07:38:32 PST 2018","Mon Jan 29 07:42:34 PST 2018","Thu Feb 01 07:42:34 PST 2018","2018-02-01 15:42:52 UTC","","","242","100% (1/1)","100% (1/1)","100% (1/1)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.mapmyfitness.android2-screens/screenshot_4.png","This screen prompts the user to input their login information to access the MapMyFitness app.","The user is prompted to enter their e-mail or phone number along with facebook password.","You can either log into a pre-existing account or create a new one if you're a new user.","For non-native English speakers, there are 6+ different languages available.","From the app graphic, it looks like the app has some affiliation with under armour, based on the logo."
"3HYV4299H0JKDRAEAH86UE17626E8V","3LOAKXD6JCCALNYT3IKN6AP4CMCREB","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.11","Mon Jan 29 07:31:42 PST 2018","1","BatchId:3093654;OriginalHitTemplateId:862366346;","3600","259200","Mon Feb 05 07:31:42 PST 2018","","","3AQF3RZ5595S1BPG2F0GH1M1AO46FY","A26CZZNLM0OJ2O","Approved","Mon Jan 29 09:22:34 PST 2018","Mon Jan 29 09:26:16 PST 2018","Thu Feb 01 09:26:16 PST 2018","2018-02-01 17:26:52 UTC","","","222","100% (4/4)","100% (4/4)","100% (4/4)","http://173.255.245.197:8080/GEMMA-CP/Clarity/us.wow.video.chat.rooms.flirt.dating.singles.girls.friends-screens/screenshot_2.png","This screen allows the user to enter information about themselves into their profile.","The orange line below the word ""name"" allows the user to enter in the name they wish to use as their profile name.","The little figures in the center of the screen above the words ""male"" and ""female"" allow the user to indicate their sex.","The orange ""unknown"" area to the right of the ""year of birth"" area allows the user to indicate the year they were born.","The small white box in the bottom center of the page with the word and logo for ""google"" allows the user to update their profile by importing data from their google account."
"374UMBUHN5COEDIOHOD6VMXRZ3ETC6","3LOAKXD6JCCALNYT3IKN6AP4CMCREB","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.11","Mon Jan 29 07:31:42 PST 2018","1","BatchId:3093654;OriginalHitTemplateId:862366346;","3600","259200","Mon Feb 05 07:31:42 PST 2018","","","3RXCAC0YISCLJP4Z6E3WJ0I4I2SG80","A26T90H1ZJ8BPA","Approved","Tue Jan 30 09:56:20 PST 2018","Tue Jan 30 09:57:43 PST 2018","Fri Feb 02 09:57:43 PST 2018","2018-02-02 17:57:52 UTC","","","83","100% (1/1)","100% (1/1)","100% (1/1)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.apps.go.clean.boost.master-screens/screenshot_5.png","good","boost","super clean","553","junk"
"301KG0KX9C8LBMZRK17B5QLHCI6H2B","3LOAKXD6JCCALNYT3IKN6AP4CMCREB","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.11","Mon Jan 29 07:31:42 PST 2018","1","BatchId:3093654;OriginalHitTemplateId:862366346;","3600","259200","Mon Feb 05 07:31:42 PST 2018","","","3IO1LGZLKAKJMWFTU1UA795FNKN68D","A1LR0VQIHQUJAM","Approved","Mon Jan 29 08:09:51 PST 2018","Mon Jan 29 08:11:51 PST 2018","Thu Feb 01 08:11:51 PST 2018","2018-02-01 16:11:52 UTC","","","120","100% (1/1)","100% (1/1)","100% (1/1)","http://173.255.245.197:8080/GEMMA-CP/Clarity/tr.com.alyaka.alper.professionalflute-screens/screenshot_1.png","This screen is for imitating playing a flute on your phone","More Games button will take you to more games made by this company","Orange arrow takes you back to the main menu","ADS crossed out takes you to the paid version with no advertisements.","OFF turns off sound"
"30F94FBDNR7548QI3OHBK2R9HIETBZ","3LOAKXD6JCCALNYT3IKN6AP4CMCREB","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.11","Mon Jan 29 07:31:42 PST 2018","1","BatchId:3093654;OriginalHitTemplateId:862366346;","3600","259200","Mon Feb 05 07:31:42 PST 2018","","","3X73LLYYQ21KMSMEWMAXMXK0LTFNHW","A36Q5TAZ7L6HOS","Approved","Mon Jan 29 11:41:32 PST 2018","Mon Jan 29 11:43:38 PST 2018","Thu Feb 01 11:43:38 PST 2018","2018-02-01 19:43:52 UTC","","","126","100% (5/5)","100% (5/5)","100% (5/5)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.security.fortress_3f_4g_alarm-screens/screenshot_2.png","Screen where the user can log into the application.","In the center there is a blank screen with no call to action.","In the top there is a title that says ""Login"".","In the top-right there is a plus sign which the user can presumably use to log in.","There are no other actions on the screen."
"3VW0145YLYZ79WYAIJTGWCFUVFRJM9","3LOAKXD6JCCALNYT3IKN6AP4CMCREB","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.11","Mon Jan 29 07:31:42 PST 2018","1","BatchId:3093654;OriginalHitTemplateId:862366346;","3600","259200","Mon Feb 05 07:31:42 PST 2018","","","3G2UL9A02E1FMIAAKW24T99KC0F67O","A2ZU1P6UYE1UBU","Approved","Mon Jan 29 07:36:48 PST 2018","Mon Jan 29 08:03:39 PST 2018","Thu Feb 01 08:03:39 PST 2018","2018-02-01 16:03:52 UTC","","","1611","100% (1/1)","100% (1/1)","100% (1/1)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.northpark.drinkwater-screens/screenshot_6.png","This screen allows users to input volume measurements","The garbage can button in the top right deletes the input","The line next to ""fl oz"" allows the user to input the amount","The green bar allows the user to pick fractions of a fl oz","The ""OK"" button saves the input"
"3WPCIUYH1AVYJ5O2HK8HFSF9K3QTD6","3LOAKXD6JCCALNYT3IKN6AP4CMCREB","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.11","Mon Jan 29 07:31:42 PST 2018","1","BatchId:3093654;OriginalHitTemplateId:862366346;","3600","259200","Mon Feb 05 07:31:42 PST 2018","","","30X31N5D64D2SI65YCHR4572VXXSA2","A36Q5TAZ7L6HOS","Approved","Mon Jan 29 11:43:39 PST 2018","Mon Jan 29 11:45:02 PST 2018","Thu Feb 01 11:45:02 PST 2018","2018-02-01 19:45:52 UTC","","","83","100% (5/5)","100% (5/5)","100% (5/5)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.mindcandy.popjam-screens/screenshot_5.png","Screen that shows the privacy policy of the application.","In the center the user can scroll through while reading the privacy policy.","In the top there are various sections the user can visit (home, guide, FAQs, safety).","In the top-left, the user can navigate back to the previous page.","In the top-right, the user can close the current screen."
"3H781YYV6T53BB22DFJ1LAXUKFRTEZ","3LOAKXD6JCCALNYT3IKN6AP4CMCREB","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.11","Mon Jan 29 07:31:42 PST 2018","1","BatchId:3093654;OriginalHitTemplateId:862366346;","3600","259200","Mon Feb 05 07:31:42 PST 2018","","","3PXX5PX6LYL3BWP3NQVWEGX2SENAB6","A27V83G0EUAXOD","Approved","Tue Jan 30 14:15:18 PST 2018","Tue Jan 30 14:21:10 PST 2018","Fri Feb 02 14:21:10 PST 2018","2018-02-02 22:21:52 UTC","","","352","100% (1/1)","100% (1/1)","100% (1/1)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.hmobile.biblekjv-screens/screenshot_4.png","This screen allows users to select a particular font size for the displays in the app.","The radio button on the right of every option allows the users to select one of the four Font Size options","In the bottom left, there's a home button that allows the users to go to the home page of the application","The Font Size drop-down menu button towards the bottom left allows a user to choose among the four available Font Size options","The Font Style drop-down menu button towards the bottom left allows a user to choose among the available Font Style options"
"30F94FBDNR7548QI3OHBK2R9HIEBTH","3LOAKXD6JCCALNYT3IKN6AP4CMCREB","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.11","Mon Jan 29 07:31:42 PST 2018","1","BatchId:3093654;OriginalHitTemplateId:862366346;","3600","259200","Mon Feb 05 07:31:42 PST 2018","","","354P56DE9LQK9G87R957UE5CUPRS7B","A10PC8GMUCOY6S","Approved","Mon Jan 29 11:43:28 PST 2018","Mon Jan 29 11:45:33 PST 2018","Thu Feb 01 11:45:33 PST 2018","2018-02-01 19:45:52 UTC","","","125","100% (1/1)","100% (1/1)","100% (1/1)","http://173.255.245.197:8080/GEMMA-CP/Clarity/net.mugcat.simchat-screens/screenshot_2.png","This screen allows users to select reasons for reporting a behavior","behaviors are for inappropriate user activity","users can select different pre categorized selections","Users can input their own reason","users can choose to report or not"
"30IRMPJWDZ6THWHK5CP9JQ9HGRQRK4","3LOAKXD6JCCALNYT3IKN6AP4CMCREB","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.11","Mon Jan 29 07:31:42 PST 2018","1","BatchId:3093654;OriginalHitTemplateId:862366346;","3600","259200","Mon Feb 05 07:31:42 PST 2018","","","3OHYZ19UGDSNUQECRV0IK0X1YAUOA5","A1YARP88O9MD49","Approved","Mon Jan 29 18:17:31 PST 2018","Mon Jan 29 18:22:20 PST 2018","Thu Feb 01 18:22:20 PST 2018","2018-02-02 02:22:52 UTC","","","289","100% (1/1)","100% (1/1)","100% (1/1)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.zaful-screens/screenshot_1.png","there is a background image where the user login or sign up","in the center of the screen, there is a question whether the user forget the password","there is a text field where the user enter the e-mail adress","the user can send the password or cancel","in the backgroung, there is  a login button"
"3XUY87HIVP1XA44VLG68C47BZ9MMMG","3LOAKXD6JCCALNYT3IKN6AP4CMCREB","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.11","Mon Jan 29 07:31:42 PST 2018","1","BatchId:3093654;OriginalHitTemplateId:862366346;","3600","259200","Mon Feb 05 07:31:42 PST 2018","","","3JRJSWSMQI81YE22O2ICSGPHOWX3EH","A23442UHTO5VOI","Approved","Mon Jan 29 11:49:03 PST 2018","Mon Jan 29 11:57:39 PST 2018","Thu Feb 01 11:57:39 PST 2018","2018-02-01 19:57:52 UTC","","","516","100% (2/2)","100% (2/2)","100% (2/2)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.fxo.pol-screens/screenshot_3.png","Screen where users can view the privacy regulations that Fedex has for their customers","Below the item titled Welcome to the Customer Protection Center there are links to share the privacy regulations with others so they also feel protected by Fedex","Below the link to go home at the bottom left of the page there is a link to report fraud","At the lower left corner there is a button to go home","At the top right corner of the page there is a button to go to the menu"
"3Z3R5YC0P3AVHP2Y8Q373SIUWG6TFH","3LOAKXD6JCCALNYT3IKN6AP4CMCREB","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.11","Mon Jan 29 07:31:42 PST 2018","1","BatchId:3093654;OriginalHitTemplateId:862366346;","3600","259200","Mon Feb 05 07:31:42 PST 2018","","","3PZDLQMM0U8XGYM5OBYCJIKMX6K2CC","A23442UHTO5VOI","Approved","Mon Jan 29 11:57:53 PST 2018","Mon Jan 29 12:02:20 PST 2018","Thu Feb 01 12:02:20 PST 2018","2018-02-01 20:02:52 UTC","","","267","100% (2/2)","100% (2/2)","100% (2/2)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.camerasideas.instagramfit-screens/screenshot_3.png","This is the general settings of InstaFit app on Google Play","At the top of the page below the heading titled General there is a share button to share InstaFit with others","The second row under the heading titled General there is a chance to rate the app based on number of stars","The fourth row under the heading titled General is to identify the version of the app a user has","The arrow at the top left corner of the page is to go back to the settings page"
"3511RHPADV1412Z2QC1AYQMW5RVRL7","3LOAKXD6JCCALNYT3IKN6AP4CMCREB","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.11","Mon Jan 29 07:31:42 PST 2018","1","BatchId:3093654;OriginalHitTemplateId:862366346;","3600","259200","Mon Feb 05 07:31:42 PST 2018","","","33SA9F9TRYHYPC4QYMTEXD0EMPHWE6","A322PKD0V62M27","Approved","Mon Jan 29 09:06:20 PST 2018","Mon Jan 29 09:13:25 PST 2018","Thu Feb 01 09:13:25 PST 2018","2018-02-01 17:13:52 UTC","","","425","100% (2/2)","100% (2/2)","100% (2/2)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.oyo.oyoapp-screens/screenshot_1.png","A feedback screen which accept feedback from user along with information such as name and email id of the user","a text fields below the name  and email caption for user to enter their name and email id","a textarea below the comment caption for the user to enter the feedback","at the bottom of the screen there is  a send button , to send the feedback","at the top right hand side there is thrash option to delete the typed the information"
